Amount;Creation date;Closing date;Pipeline;Status;Customer;Country;Product;Sales person;Probability;Source;Expected amount;Color
11,547.406;03-07-2014 19:13:24;06-16-2014 19:13:24;EARLY;DEMO;Company 1;Saudi Arabia;PRODUCT 3;Julio Burdge;67.807;Customer;783,000.241;YELLOW
9,953.873;03-04-2014 22:10:24;07-09-2014 22:10:24;EARLY;STANDBY;Company 2;Netherlands;PRODUCT 5;Kathrine Janas;54.645;Partner;543,926.919;YELLOW
11,826.586;03-18-2014 23:07:24;07-13-2014 23:07:24;ADVANCED;WIN;Company 3;Switzerland;PRODUCT 4;Nita Marling;56.46;Event;667,728.75;YELLOW
13,265.075;03-21-2014 08:30:24;06-23-2014 08:30:24;EARLY;STANDBY;Company 8;Poland;PRODUCT 11;Kathrine Janas;30.178;Event;400,315.61;GREY
11,665.729;03-14-2014 00:59:24;06-30-2014 00:59:24;EARLY;SHORT LISTED;Company 3;Turkey;PRODUCT 8;Nita Marling;17.378;Customer;202,722.366;RED
8,116.069;03-05-2014 00:08:24;06-19-2014 00:08:24;ADVANCED;VERBAL COMMITMENT;Company 6;Spain;PRODUCT 5;Jerri Preble;3.382;Personal contact;27,447.186;RED
11,636.847;03-19-2014 09:38:24;07-12-2014 09:38:24;STANDBY;WIN;Company 2;Poland;PRODUCT 7;Jamie Gilbeau;38.37;Lead generation;446,500.758;GREY
10,627.466;03-15-2014 19:34:24;07-22-2014 19:34:24;EARLY;LOST;Company 6;Belgium;PRODUCT 2;Nita Marling;42.768;Event;454,515.054;GREY
11,620.167;04-23-2014 22:08:24;07-29-2014 22:08:24;STANDBY;DEMO;Company 2;Indonesia;PRODUCT 2;Jamie Gilbeau;44.195;Website;513,553.787;GREY
9,198.473;04-15-2014 20:20:24;07-30-2014 20:20:24;EARLY;LOST;Company 3;United States;PRODUCT 6;Roxie Foraker;18.217;Lead generation;167,566.257;RED
11,685.331;04-12-2014 12:13:24;08-07-2014 12:13:24;EARLY;STANDBY;Company 9;United Kingdom;PRODUCT 8;Kathrine Janas;30.184;Partner;352,714.273;GREY
10,956.455;04-18-2014 23:56:24;07-24-2014 23:56:24;STANDBY;DEMO;Company 3;France;PRODUCT 8;Neva Hunger;0.418;Customer;4,578.345;RED
10,484.305;04-22-2014 22:44:24;07-29-2014 22:44:24;EARLY;VERBAL COMMITMENT;Company 7;Germany;PRODUCT 4;Nita Marling;40.001;Reference;419,381.225;GREY
10,468.2;04-23-2014 16:00:24;07-27-2014 16:00:24;EARLY;CONTACTED;Company 7;Sweden;PRODUCT 8;Darryl Innes;29.453;Reference;308,316.506;GREY
11,656.012;04-20-2014 08:34:24;08-02-2014 08:34:24;ADVANCED;VERBAL COMMITMENT;Company 5;Netherlands;PRODUCT 2;Jerri Preble;37.543;Partner;437,605.576;GREY
10,212.919;04-23-2014 20:08:24;08-10-2014 20:08:24;EARLY;SHORT LISTED;Company 2;United Kingdom;PRODUCT 3;Jerri Preble;2.517;Partner;25,705.357;RED
13,742.687;04-26-2014 06:26:24;08-04-2014 06:26:24;STANDBY;STANDBY;Company 2;United Kingdom;PRODUCT 1;Jerri Preble;22.989;Lead generation;315,932.676;RED
12,316.95;04-21-2014 06:17:24;07-31-2014 06:17:24;ADVANCED;CONTACTED;Company 7;Russia;PRODUCT 6;Julio Burdge;30.784;Lead generation;379,168.623;GREY
8,117.944;04-17-2014 21:57:24;08-01-2014 21:57:24;EARLY;DEMO;Company 1;China;PRODUCT 8;Nita Marling;42.978;Event;348,892.432;GREY
13,050.19;04-05-2014 02:27:24;07-07-2014 02:27:24;STANDBY;LOST;Company 1;South Korea;PRODUCT 4;Roxie Foraker;15.41;Reference;201,106.166;RED
9,426.565;04-08-2014 16:35:24;07-13-2014 16:35:24;ADVANCED;SHORT LISTED;Company 3;Italy;PRODUCT 6;Julio Burdge;44.936;Lead generation;423,591.4;GREY
10,584.247;04-16-2014 05:42:24;08-27-2014 05:42:24;STANDBY;WIN;Company 3;Norway;PRODUCT 10;Julio Burdge;92.677;Event;980,912.933;GREEN
10,036.007;04-03-2014 03:31:24;07-28-2014 03:31:24;ADVANCED;WIN;Company 3;Germany;PRODUCT 3;Roxie Foraker;25.541;Personal contact;256,329.246;GREY
8,512.299;04-25-2014 10:13:24;08-21-2014 10:13:24;ADVANCED;CONTACTED;Company 7;Netherlands;PRODUCT 1;Jerri Preble;98.278;Lead generation;836,567.681;GREEN
8,999.632;04-03-2014 18:42:24;07-09-2014 18:42:24;ADVANCED;DEMO;Company 9;Canada;PRODUCT 6;Julio Burdge;23.328;Customer;209,943.711;RED
11,630.686;04-25-2014 21:45:24;08-06-2014 21:45:24;STANDBY;VERBAL COMMITMENT;Company 6;France;PRODUCT 1;Roxie Foraker;0.744;Reference;8,655.911;RED
14,031.647;04-20-2014 02:04:24;08-09-2014 02:04:24;STANDBY;DEMO;Company 4;Mexico;PRODUCT 4;Jamie Gilbeau;5.436;Website;76,269.432;RED
10,482.214;04-07-2014 18:58:24;07-20-2014 18:58:24;ADVANCED;VERBAL COMMITMENT;Company 3;India;PRODUCT 8;Jerri Preble;54.013;Lead generation;566,170.836;YELLOW
12,993.771;04-04-2014 22:32:24;07-21-2014 22:32:24;ADVANCED;LOST;Company 8;Spain;PRODUCT 7;Julio Burdge;98.492;Lead generation;1,279,783.31;GREEN
14,161.173;04-15-2014 14:27:24;08-17-2014 14:27:24;STANDBY;CONTACTED;Company 3;Canada;PRODUCT 2;Jerri Preble;19.13;Website;270,896.504;RED
9,393.618;04-09-2014 19:11:24;08-13-2014 19:11:24;EARLY;VERBAL COMMITMENT;Company 9;Netherlands;PRODUCT 2;Nita Marling;13.644;Website;128,165.91;RED
8,880.086;04-22-2014 20:41:24;08-21-2014 20:41:24;STANDBY;SHORT LISTED;Company 8;Japan;PRODUCT 8;Julio Burdge;5.102;Customer;45,301.762;RED
13,394.796;04-15-2014 11:37:24;08-17-2014 11:37:24;ADVANCED;WIN;Company 1;Sweden;PRODUCT 6;Nita Marling;15.723;Lead generation;210,609.554;RED
13,798.165;04-27-2014 16:47:24;08-06-2014 16:47:24;ADVANCED;SHORT LISTED;Company 5;South Korea;PRODUCT 8;Roxie Foraker;78.882;Reference;1,088,430.81;GREEN
12,838.727;04-09-2014 12:25:24;08-01-2014 12:25:24;EARLY;LOST;Company 1;Indonesia;PRODUCT 2;Neva Hunger;86.557;Lead generation;1,111,276.095;GREEN
13,611.491;04-15-2014 07:30:24;08-13-2014 07:30:24;ADVANCED;DEMO;Company 3;Poland;PRODUCT 11;Neva Hunger;94.502;Website;1,286,317.459;GREEN
11,778.19;04-03-2014 01:48:24;08-09-2014 01:48:24;ADVANCED;CONTACTED;Company 8;Turkey;PRODUCT 8;Jerri Preble;32.414;Partner;381,782.259;GREY
9,404.914;04-17-2014 04:22:24;07-16-2014 04:22:24;EARLY;QUALIFIED;Company 3;Belgium;PRODUCT 8;Kathrine Janas;91.338;Customer;859,028.581;GREEN
14,022.573;05-14-2014 15:46:24;08-12-2014 15:46:24;STANDBY;SHORT LISTED;Company 3;Australia;PRODUCT 10;Roxie Foraker;85.601;Partner;1,200,343.555;GREEN
9,265.67;05-25-2014 11:35:24;09-25-2014 11:35:24;EARLY;CONTACTED;Company 3;United Kingdom;PRODUCT 1;Nita Marling;11.523;Website;106,771.393;RED
11,194.853;05-05-2014 08:38:24;08-17-2014 08:38:24;ADVANCED;WIN;Company 9;Japan;PRODUCT 6;Darryl Innes;50.185;Customer;561,809.207;YELLOW
11,158.712;05-24-2014 00:56:24;08-27-2014 00:56:24;EARLY;LOST;Company 3;Indonesia;PRODUCT 2;Jerri Preble;86.498;Customer;965,207.824;GREEN
13,800.289;05-01-2014 18:53:24;08-13-2014 18:53:24;ADVANCED;SHORT LISTED;Company 3;Italy;PRODUCT 8;Roxie Foraker;41.87;Partner;577,817.667;GREY
9,563.772;05-06-2014 00:21:24;08-23-2014 00:21:24;ADVANCED;LOST;Company 2;Brazil;PRODUCT 5;Julio Burdge;42.702;Event;408,394.76;GREY
9,806.84;05-25-2014 17:23:24;09-10-2014 17:23:24;EARLY;QUALIFIED;Company 6;Mexico;PRODUCT 2;Julio Burdge;72.009;Website;706,176.926;YELLOW
8,374.129;05-17-2014 22:48:24;08-15-2014 22:48:24;ADVANCED;WIN;Company 3;Norway;PRODUCT 4;Roxie Foraker;76.406;Website;639,837.105;GREEN
8,237.289;05-21-2014 07:31:24;08-23-2014 07:31:24;EARLY;CONTACTED;Company 3;China;PRODUCT 5;Jamie Gilbeau;25.752;Lead generation;212,127.983;GREY
8,557.099;05-15-2014 06:19:24;08-16-2014 06:19:24;STANDBY;STANDBY;Company 4;India;PRODUCT 3;Kathrine Janas;47.685;Event;408,046.566;GREY
10,273.105;05-14-2014 18:10:24;09-15-2014 18:10:24;EARLY;SHORT LISTED;Company 5;India;PRODUCT 10;Jerri Preble;84.345;Reference;866,487.526;GREEN
9,076.255;05-12-2014 21:23:24;08-26-2014 21:23:24;EARLY;QUALIFIED;Company 8;Mexico;PRODUCT 5;Darryl Innes;43.53;Lead generation;395,092.53;GREY
9,370.004;05-07-2014 13:56:24;08-15-2014 13:56:24;ADVANCED;STANDBY;Company 1;France;PRODUCT 8;Julio Burdge;41.559;Customer;389,410.06;GREY
10,575.344;05-11-2014 13:35:24;09-10-2014 13:35:24;EARLY;QUALIFIED;Company 4;Russia;PRODUCT 3;Nita Marling;60.105;Event;635,633.164;YELLOW
9,885.243;05-05-2014 13:48:24;08-22-2014 13:48:24;ADVANCED;STANDBY;Company 2;Poland;PRODUCT 3;Jerri Preble;64.267;Reference;635,290.214;YELLOW
11,323.946;04-30-2014 20:08:24;08-08-2014 20:08:24;STANDBY;DEMO;Company 7;Poland;PRODUCT 8;Neva Hunger;54.139;Reference;613,065.565;YELLOW
11,716.627;05-07-2014 13:51:24;08-13-2014 13:51:24;STANDBY;QUALIFIED;Company 7;Italy;PRODUCT 1;Darryl Innes;47.156;Website;552,504.759;GREY
12,924.835;05-24-2014 22:50:24;09-11-2014 22:50:24;ADVANCED;SHORT LISTED;Company 7;France;PRODUCT 8;Neva Hunger;13.462;Partner;173,990.831;RED
13,453.232;05-01-2014 01:00:24;08-04-2014 01:00:24;ADVANCED;DEMO;Company 2;Saudi Arabia;PRODUCT 8;Neva Hunger;11.587;Personal contact;155,876.998;RED
11,283.065;05-22-2014 21:16:24;09-01-2014 21:16:24;ADVANCED;DEMO;Company 9;Indonesia;PRODUCT 11;Nita Marling;96.681;Website;1,090,862.685;GREEN
9,537.856;05-08-2014 05:21:24;08-23-2014 05:21:24;ADVANCED;DEMO;Company 4;Japan;PRODUCT 1;Jamie Gilbeau;98.587;Reference;940,311.886;GREEN
11,336.777;05-18-2014 15:11:24;09-19-2014 15:11:24;ADVANCED;QUALIFIED;Company 3;Saudi Arabia;PRODUCT 6;Darryl Innes;91.999;Event;1,042,973.491;GREEN
12,941.175;05-27-2014 05:07:24;10-02-2014 05:07:24;EARLY;LOST;Company 6;China;PRODUCT 4;Neva Hunger;5.991;Lead generation;77,524.364;RED
13,049.72;05-05-2014 23:03:24;08-27-2014 23:03:24;ADVANCED;SHORT LISTED;Company 9;Netherlands;PRODUCT 1;Jerri Preble;45.167;Lead generation;589,415.965;GREY
8,847.635;05-03-2014 06:29:24;09-08-2014 06:29:24;EARLY;STANDBY;Company 6;South Korea;PRODUCT 11;Kathrine Janas;19.711;Event;174,394.402;RED
14,165.494;05-11-2014 02:43:24;08-25-2014 02:43:24;EARLY;CONTACTED;Company 2;Turkey;PRODUCT 10;Jamie Gilbeau;6.586;Website;93,288.037;RED
10,853.043;05-07-2014 11:29:24;09-01-2014 11:29:24;ADVANCED;VERBAL COMMITMENT;Company 5;France;PRODUCT 11;Julio Burdge;89.163;Personal contact;967,693.489;GREEN
12,223.512;05-02-2014 11:08:24;08-07-2014 11:08:24;EARLY;SHORT LISTED;Company 3;Brazil;PRODUCT 7;Julio Burdge;47.543;Reference;581,139.349;GREY
13,173.897;05-19-2014 01:32:24;08-21-2014 01:32:24;ADVANCED;SHORT LISTED;Company 6;Canada;PRODUCT 8;Jamie Gilbeau;96.822;Event;1,275,521.819;GREEN
9,336.674;05-17-2014 14:26:24;08-21-2014 14:26:24;EARLY;WIN;Company 2;Germany;PRODUCT 4;Nita Marling;95.592;Customer;892,513.26;GREEN
10,368.416;06-08-2014 18:41:24;09-29-2014 18:41:24;ADVANCED;LOST;Company 8;United States;PRODUCT 8;Jerri Preble;71.919;Partner;745,684.214;YELLOW
9,230.773;06-13-2014 15:00:24;10-05-2014 15:00:24;EARLY;VERBAL COMMITMENT;Company 8;Belgium;PRODUCT 3;Julio Burdge;39.073;Lead generation;360,677.725;GREY
11,069.305;06-10-2014 04:14:24;09-25-2014 04:14:24;EARLY;SHORT LISTED;Company 6;United Kingdom;PRODUCT 2;Neva Hunger;98.285;Website;1,087,941.731;GREEN
10,045.607;06-20-2014 11:07:24;10-04-2014 11:07:24;ADVANCED;DEMO;Company 2;Mexico;PRODUCT 7;Kathrine Janas;50.772;Lead generation;510,033.38;YELLOW
14,228.225;06-19-2014 11:56:24;09-18-2014 11:56:24;EARLY;QUALIFIED;Company 9;Spain;PRODUCT 4;Julio Burdge;66.328;Partner;943,736.599;YELLOW
10,397.813;06-14-2014 21:11:24;10-13-2014 21:11:24;STANDBY;LOST;Company 3;Spain;PRODUCT 7;Julio Burdge;80.72;Personal contact;839,307.988;GREEN
14,371.995;06-09-2014 17:58:24;09-07-2014 17:58:24;STANDBY;DEMO;Company 7;United States;PRODUCT 6;Kathrine Janas;19.16;Customer;275,367.459;RED
11,205.427;06-09-2014 17:59:24;09-13-2014 17:59:24;EARLY;DEMO;Company 2;Turkey;PRODUCT 11;Nita Marling;68.138;Website;763,512.861;YELLOW
11,370.497;06-20-2014 12:50:24;10-12-2014 12:50:24;EARLY;SHORT LISTED;Company 9;Norway;PRODUCT 1;Kathrine Janas;42.85;Event;487,230.86;GREY
9,774.154;06-07-2014 03:36:24;10-11-2014 03:36:24;ADVANCED;DEMO;Company 3;Canada;PRODUCT 6;Jerri Preble;22.517;Website;220,088.448;RED
14,216.318;06-07-2014 15:49:24;09-08-2014 15:49:24;ADVANCED;STANDBY;Company 1;Belgium;PRODUCT 8;Neva Hunger;50.835;Event;722,693.636;YELLOW
10,645.36;06-08-2014 00:18:24;09-17-2014 00:18:24;ADVANCED;VERBAL COMMITMENT;Company 6;Spain;PRODUCT 6;Jamie Gilbeau;23.843;Reference;253,818.898;RED
14,316.094;06-18-2014 06:34:24;09-19-2014 06:34:24;EARLY;LOST;Company 6;Poland;PRODUCT 3;Darryl Innes;12.458;Customer;178,354.611;RED
14,705.781;06-11-2014 11:28:24;09-16-2014 11:28:24;STANDBY;VERBAL COMMITMENT;Company 2;United States;PRODUCT 11;Roxie Foraker;91.956;Reference;1,352,290.963;GREEN
8,793.584;06-22-2014 14:46:24;10-08-2014 14:46:24;EARLY;CONTACTED;Company 1;United States;PRODUCT 11;Neva Hunger;75.653;Personal contact;665,263.419;GREEN
11,058.959;06-20-2014 16:55:24;09-18-2014 16:55:24;STANDBY;DEMO;Company 2;Brazil;PRODUCT 1;Kathrine Janas;75.059;Reference;830,078.124;GREEN
14,304.456;06-26-2014 10:01:24;10-13-2014 10:01:24;ADVANCED;SHORT LISTED;Company 1;Norway;PRODUCT 1;Julio Burdge;33.77;Customer;483,064.408;GREY
10,158.38;05-31-2014 04:51:24;09-06-2014 04:51:24;ADVANCED;STANDBY;Company 6;Netherlands;PRODUCT 6;Roxie Foraker;7.359;Partner;74,760.462;RED
11,862.798;06-02-2014 06:10:24;09-26-2014 06:10:24;ADVANCED;SHORT LISTED;Company 6;Australia;PRODUCT 8;Kathrine Janas;86.539;Partner;1,026,600.113;GREEN
9,702.351;06-19-2014 02:47:24;10-09-2014 02:47:24;ADVANCED;SHORT LISTED;Company 3;Canada;PRODUCT 8;Jerri Preble;85.855;Personal contact;832,996.608;GREEN
8,179.343;06-15-2014 23:50:24;10-03-2014 23:50:24;EARLY;SHORT LISTED;Company 8;Spain;PRODUCT 10;Kathrine Janas;45.177;Partner;369,521.9;GREY
8,790.579;06-23-2014 14:28:24;10-27-2014 14:28:24;ADVANCED;VERBAL COMMITMENT;Company 1;South Korea;PRODUCT 8;Roxie Foraker;16.261;Website;142,944.919;RED
14,011.412;06-09-2014 15:09:24;10-01-2014 15:09:24;STANDBY;SHORT LISTED;Company 4;United States;PRODUCT 8;Kathrine Janas;31.633;Event;443,221.879;GREY
10,842.479;06-26-2014 20:01:24;09-29-2014 20:01:24;ADVANCED;SHORT LISTED;Company 1;Belgium;PRODUCT 8;Kathrine Janas;78.076;Personal contact;846,532.615;GREEN
13,024.581;06-26-2014 12:02:24;10-17-2014 12:02:24;ADVANCED;STANDBY;Company 5;Netherlands;PRODUCT 7;Julio Burdge;21.974;Personal contact;286,198.258;RED
11,777.193;06-08-2014 17:11:24;09-08-2014 17:11:24;EARLY;WIN;Company 3;South Korea;PRODUCT 10;Jamie Gilbeau;58.787;Personal contact;692,342.011;YELLOW
8,666.059;06-20-2014 02:38:24;09-22-2014 02:38:24;STANDBY;SHORT LISTED;Company 2;Australia;PRODUCT 11;Kathrine Janas;83.914;Partner;727,205.89;GREEN
11,955.339;06-11-2014 00:50:24;09-23-2014 00:50:24;EARLY;VERBAL COMMITMENT;Company 9;Italy;PRODUCT 8;Jamie Gilbeau;7.221;Partner;86,327.731;RED
12,549.796;06-23-2014 03:09:24;10-07-2014 03:09:24;EARLY;SHORT LISTED;Company 2;Poland;PRODUCT 8;Roxie Foraker;58.484;Website;733,958.78;YELLOW
13,382.465;06-26-2014 05:06:24;11-06-2014 05:06:24;EARLY;STANDBY;Company 7;United Kingdom;PRODUCT 8;Darryl Innes;56.031;Personal contact;749,832.089;YELLOW
12,853.297;07-18-2014 21:50:24;11-25-2014 21:50:24;EARLY;DEMO;Company 4;Canada;PRODUCT 2;Nita Marling;35.835;Lead generation;460,593.393;GREY
12,674.23;07-22-2014 05:58:24;11-10-2014 05:58:24;ADVANCED;QUALIFIED;Company 7;Spain;PRODUCT 8;Jamie Gilbeau;63.325;Customer;802,599.165;YELLOW
10,226.165;07-21-2014 04:26:24;10-25-2014 04:26:24;STANDBY;VERBAL COMMITMENT;Company 7;United States;PRODUCT 8;Jerri Preble;75.192;Customer;768,929.158;GREEN
14,283.306;07-01-2014 18:07:24;10-26-2014 18:07:24;EARLY;QUALIFIED;Company 5;Australia;PRODUCT 5;Jerri Preble;23.437;Lead generation;334,763.006;RED
12,710.354;07-13-2014 10:57:24;11-09-2014 10:57:24;ADVANCED;WIN;Company 3;United Kingdom;PRODUCT 3;Kathrine Janas;18.945;Customer;240,794.859;RED
11,487.99;07-07-2014 19:28:24;10-14-2014 19:28:24;EARLY;QUALIFIED;Company 6;South Korea;PRODUCT 8;Darryl Innes;96.836;Partner;1,112,452.297;GREEN
14,172.152;07-13-2014 13:02:24;11-09-2014 13:02:24;EARLY;DEMO;Company 4;Australia;PRODUCT 8;Kathrine Janas;50.873;Website;720,984.183;YELLOW
8,642.543;07-03-2014 17:18:24;10-24-2014 17:18:24;EARLY;CONTACTED;Company 3;Australia;PRODUCT 11;Darryl Innes;9.177;Event;79,310.686;RED
8,745.868;07-10-2014 08:42:24;10-28-2014 08:42:24;STANDBY;QUALIFIED;Company 7;Russia;PRODUCT 2;Neva Hunger;48.524;Partner;424,382.212;GREY
11,189.242;07-21-2014 10:01:24;11-24-2014 10:01:24;ADVANCED;SHORT LISTED;Company 4;Japan;PRODUCT 6;Julio Burdge;69.492;Reference;777,568.236;YELLOW
9,789.254;07-11-2014 15:13:24;11-22-2014 15:13:24;EARLY;STANDBY;Company 2;China;PRODUCT 8;Darryl Innes;79.718;Customer;780,382.399;GREEN
14,932.154;07-10-2014 01:48:24;10-17-2014 01:48:24;ADVANCED;STANDBY;Company 9;Australia;PRODUCT 6;Jamie Gilbeau;57.526;Website;858,992.624;YELLOW
13,850.63;06-30-2014 07:22:24;10-19-2014 07:22:24;STANDBY;DEMO;Company 5;South Korea;PRODUCT 5;Darryl Innes;93.208;Lead generation;1,290,988.539;GREEN
12,072.632;07-13-2014 18:09:24;11-24-2014 18:09:24;EARLY;STANDBY;Company 6;Brazil;PRODUCT 8;Jamie Gilbeau;30.204;Personal contact;364,646.037;GREY
11,147.74;07-10-2014 02:42:24;10-15-2014 02:42:24;ADVANCED;STANDBY;Company 6;South Korea;PRODUCT 8;Julio Burdge;53.466;Personal contact;596,021.172;YELLOW
10,506.517;07-02-2014 01:13:24;10-04-2014 01:13:24;ADVANCED;WIN;Company 8;France;PRODUCT 2;Jerri Preble;97.249;Reference;1,021,743.687;GREEN
11,058.324;07-08-2014 23:53:24;11-17-2014 23:53:24;STANDBY;VERBAL COMMITMENT;Company 8;Poland;PRODUCT 10;Julio Burdge;69.62;Customer;769,880.398;YELLOW
13,883.076;07-26-2014 11:55:24;12-03-2014 11:55:24;ADVANCED;CONTACTED;Company 1;Russia;PRODUCT 4;Darryl Innes;15.931;Reference;221,176.102;RED
9,122.398;07-23-2014 23:10:24;11-05-2014 23:10:24;STANDBY;CONTACTED;Company 1;Spain;PRODUCT 2;Jerri Preble;68.53;Website;625,153.413;YELLOW
14,925.645;07-05-2014 11:33:24;10-27-2014 11:33:24;STANDBY;CONTACTED;Company 6;France;PRODUCT 8;Jerri Preble;54.97;Personal contact;820,461.777;YELLOW
11,056.272;07-26-2014 08:02:24;11-02-2014 08:02:24;STANDBY;STANDBY;Company 7;United States;PRODUCT 8;Darryl Innes;61.998;Event;685,463.105;YELLOW
12,514;07-05-2014 21:40:24;10-14-2014 21:40:24;ADVANCED;QUALIFIED;Company 4;Saudi Arabia;PRODUCT 10;Neva Hunger;77.562;Customer;970,607.237;GREEN
12,278.27;07-13-2014 21:40:24;11-22-2014 21:40:24;STANDBY;QUALIFIED;Company 6;United States;PRODUCT 8;Roxie Foraker;58.129;Personal contact;713,717.456;YELLOW
14,028.436;07-24-2014 22:11:24;11-04-2014 22:11:24;EARLY;STANDBY;Company 9;Belgium;PRODUCT 8;Neva Hunger;93.56;Event;1,312,502.172;GREEN
13,446.176;07-09-2014 18:46:24;10-17-2014 18:46:24;STANDBY;LOST;Company 1;Brazil;PRODUCT 7;Nita Marling;66.823;Event;898,510.598;YELLOW
12,455.581;07-02-2014 01:27:24;11-10-2014 01:27:24;STANDBY;WIN;Company 9;Japan;PRODUCT 2;Neva Hunger;30.791;Website;383,522.223;GREY
12,506.4;07-17-2014 12:09:24;10-31-2014 12:09:24;STANDBY;LOST;Company 4;Mexico;PRODUCT 7;Darryl Innes;49.415;Reference;618,001.127;GREY
11,755.909;07-18-2014 18:56:24;10-16-2014 18:56:24;STANDBY;STANDBY;Company 2;France;PRODUCT 6;Roxie Foraker;75.511;Event;887,697.087;GREEN
11,754.859;07-18-2014 05:04:24;10-25-2014 05:04:24;ADVANCED;SHORT LISTED;Company 6;Germany;PRODUCT 7;Roxie Foraker;62.45;Reference;734,090.787;YELLOW
12,992.991;07-12-2014 06:53:24;11-04-2014 06:53:24;EARLY;STANDBY;Company 6;Brazil;PRODUCT 1;Jerri Preble;32.002;Reference;415,801.302;GREY
8,409.576;08-27-2014 20:25:24;12-21-2014 20:25:24;EARLY;STANDBY;Company 7;Switzerland;PRODUCT 2;Darryl Innes;45.603;Lead generation;383,501.068;GREY
13,724.448;08-09-2014 23:07:24;11-11-2014 23:07:24;STANDBY;CONTACTED;Company 3;Australia;PRODUCT 11;Nita Marling;51.314;Partner;704,258.85;YELLOW
14,195.005;08-25-2014 02:21:24;12-14-2014 02:21:24;STANDBY;VERBAL COMMITMENT;Company 8;United States;PRODUCT 4;Julio Burdge;3.736;Personal contact;53,031.597;RED
10,154.638;08-08-2014 20:38:24;12-06-2014 20:38:24;ADVANCED;QUALIFIED;Company 1;Poland;PRODUCT 10;Neva Hunger;79.142;Personal contact;803,653.526;GREEN
9,438.067;08-14-2014 21:59:24;11-29-2014 21:59:24;STANDBY;DEMO;Company 2;United States;PRODUCT 11;Kathrine Janas;33.099;Event;312,387.598;GREY
12,549.047;08-02-2014 06:29:24;12-11-2014 06:29:24;ADVANCED;WIN;Company 7;United Kingdom;PRODUCT 5;Darryl Innes;72.843;Partner;914,107.372;YELLOW
10,175.908;08-09-2014 00:29:24;12-11-2014 00:29:24;ADVANCED;CONTACTED;Company 8;Brazil;PRODUCT 1;Darryl Innes;41.668;Partner;424,008.921;GREY
14,410.41;08-22-2014 18:53:24;12-25-2014 18:53:24;ADVANCED;LOST;Company 1;Italy;PRODUCT 5;Nita Marling;37.602;Reference;541,854.225;GREY
13,775.373;08-11-2014 23:40:24;12-01-2014 23:40:24;EARLY;WIN;Company 3;Sweden;PRODUCT 8;Kathrine Janas;13.628;Partner;187,733.196;RED
9,916.547;08-04-2014 05:14:24;11-04-2014 05:14:24;ADVANCED;SHORT LISTED;Company 8;United Kingdom;PRODUCT 6;Roxie Foraker;31.727;Website;314,626.307;GREY
8,564.205;08-18-2014 22:07:24;12-07-2014 22:07:24;ADVANCED;VERBAL COMMITMENT;Company 9;Poland;PRODUCT 6;Julio Burdge;67.993;Personal contact;582,305.509;YELLOW
14,119.915;08-21-2014 18:23:24;12-28-2014 18:23:24;ADVANCED;VERBAL COMMITMENT;Company 8;Australia;PRODUCT 3;Julio Burdge;91.097;Reference;1,286,281.89;GREEN
8,973.959;08-10-2014 02:00:24;11-18-2014 02:00:24;ADVANCED;SHORT LISTED;Company 1;Germany;PRODUCT 11;Jamie Gilbeau;61.367;Lead generation;550,700.749;YELLOW
12,408.883;08-16-2014 14:33:24;12-23-2014 14:33:24;STANDBY;STANDBY;Company 7;Saudi Arabia;PRODUCT 5;Roxie Foraker;22.737;Lead generation;282,135.776;RED
14,694.628;08-14-2014 22:28:24;12-04-2014 22:28:24;EARLY;CONTACTED;Company 1;Indonesia;PRODUCT 3;Neva Hunger;84.847;Lead generation;1,246,788.428;GREEN
10,730.724;08-26-2014 04:15:24;12-05-2014 04:15:24;STANDBY;CONTACTED;Company 5;Canada;PRODUCT 11;Julio Burdge;17.545;Reference;188,267.048;RED
9,341.004;08-22-2014 15:06:24;11-27-2014 15:06:24;ADVANCED;WIN;Company 4;China;PRODUCT 3;Neva Hunger;5.067;Event;47,330.27;RED
8,076.323;08-14-2014 00:47:24;12-07-2014 00:47:24;EARLY;VERBAL COMMITMENT;Company 7;Netherlands;PRODUCT 11;Darryl Innes;32.155;Website;259,697.06;GREY
9,130.738;08-07-2014 07:15:24;12-18-2014 07:15:24;EARLY;QUALIFIED;Company 1;Norway;PRODUCT 5;Jamie Gilbeau;99.382;Customer;907,428.792;GREEN
13,726.613;07-31-2014 06:55:24;11-16-2014 06:55:24;EARLY;QUALIFIED;Company 1;Sweden;PRODUCT 5;Darryl Innes;89.942;Reference;1,234,605.177;GREEN
11,074.138;08-04-2014 12:39:24;11-18-2014 12:39:24;STANDBY;DEMO;Company 5;Italy;PRODUCT 11;Jamie Gilbeau;35.189;Customer;389,693.182;GREY
14,760.713;08-13-2014 11:07:24;12-24-2014 11:07:24;ADVANCED;WIN;Company 8;United States;PRODUCT 10;Nita Marling;51.164;Customer;755,218.462;YELLOW
12,175.671;08-05-2014 01:49:24;11-27-2014 01:49:24;EARLY;CONTACTED;Company 2;Mexico;PRODUCT 6;Jerri Preble;43.398;Website;528,399.476;GREY
9,325.806;07-31-2014 09:16:24;11-09-2014 09:16:24;EARLY;CONTACTED;Company 6;Germany;PRODUCT 8;Jerri Preble;2.248;Website;20,964.664;RED
12,147.19;08-15-2014 19:22:24;12-04-2014 19:22:24;ADVANCED;WIN;Company 4;Sweden;PRODUCT 7;Darryl Innes;36.03;Reference;437,664.438;GREY
